"Pitcher.Id","Pitcher","Bat.Side","Pitch.Type","Baseline.Action.fxwOBA","Baseline.Horz.Break","Baseline.Ind.Vert.Break","Optimal.Action.fxwOBA","Optimal.Horz.Break","Optimal.Ind.Vert.Break","Action.fxwOBA.Diff","Optimal.Latitude","Optimal.Longitude"
642048,"Saucedo, Tayler","Left","SI",0.242426471855525,-16.6135856366625,4.35032244973323,0.238136852779844,-18.3049068450928,3.73379445075989,-0.00428961907568104,-70,100
642048,"Saucedo, Tayler","Right","SI",0.334699631216343,-16.7497887698087,4.47747494253245,0.338946165358547,-18.6496105194092,7.70684003829956,0.00424653414220372,84,150
642048,"Saucedo, Tayler","Left","SL",0.296951654100891,4.92751318216324,0.291333999738774,0.264364169904621,11.3784112930298,4.8406810760498,-0.0325874841962704,52,98
642048,"Saucedo, Tayler","Right","SL",0.357666834427292,3.81170292114312,0.754345269135709,0.33534573730181,7.76830577850342,-0.887233972549438,-0.0223210971254822,82,-2
642048,"Saucedo, Tayler","Left","SW",0.30907701863076,10.6747953564513,2.6445220803075,0.280602715909507,15.4809942245483,2.31546020507812,-0.028474302721253,-46,-94
642048,"Saucedo, Tayler","Right","SW",0.384437873526012,10.3895266483992,2.85908713282492,0.356837915790682,15.084189414978,1.97532141208649,-0.02759995773533,44,90
642100,"Speier, Gabe","Right","CH",0.373647113162914,-12.0744613011678,6.82055727640788,0.331945655377576,-15.3456935882568,2.51248288154602,-0.0417014577853377,-70,78
642100,"Speier, Gabe","Left","FA",0.327538758307811,-10.0321953374831,14.6791845384191,0.235870338870386,-18.1020641326904,7.37354898452759,-0.0916684194374254,-74,96
642100,"Speier, Gabe","Right","FA",0.349649111415765,-10.185192765742,14.4799968912283,0.316862440339225,-18.6147518157959,8.78032398223877,-0.0327866710765403,-90,108
642100,"Speier, Gabe","Left","SI",0.225035889360117,-16.8954935373436,6.99683628781304,0.222860609159307,-18.0029811859131,6.26339912414551,-0.0021752802008099,-74,108
642100,"Speier, Gabe","Right","SI",0.316568851788096,-16.8497389699077,6.37767328272809,0.319231501634038,-17.5417881011963,5.59178113937378,0.00266264984594283,-74,100
642100,"Speier, Gabe","Left","SL",0.299782143348613,4.58600066226462,-1.63252582145126,0.26915803275098,13.1212320327759,2.74438548088074,-0.0306241105976329,-46,-96
642100,"Speier, Gabe","Right","SL",0.352585392599623,4.81290645724849,-1.8266527792733,0.329717977313006,13.7195901870728,2.89721155166626,-0.0228674152866172,-48,-94
642100,"Speier, Gabe","Left","SW",0.341335408367547,7.4102753162384,2.6274359703064,0.323183396624136,11.2684144973755,3.20794987678528,-0.0181520117434111,38,104
642100,"Speier, Gabe","Right","SW",0.402725221730325,7.30350303649902,2.36947646737099,0.383530722074034,12.5122375488281,1.21204149723053,-0.0191944996562909,-48,-96
646242,"Diaz, Jhonathan","Right","CH",0.376874700428886,-12.300950449446,1.76925453266291,0.367711053152132,-15.2388105392456,4.56057596206665,-0.00916364727675367,-90,150
646242,"Diaz, Jhonathan","Left","CU",0.254780351182065,9.92857646942139,-12.3624925613403,0.226591303231064,12.3129711151123,-14.147388458252,-0.0281890479510009,-2,-180
646242,"Diaz, Jhonathan","Right","CU",0.348984549667152,9.4603069446705,-11.9957813863401,0.341020052359484,10.7696704864502,-14.5331716537476,-0.00796449730766768,-2,-180
646242,"Diaz, Jhonathan","Left","FA",0.326195521162503,-7.90088299342564,10.9667220115662,0.287685323787412,-15.7803945541382,7.28373050689697,-0.0385101973750907,-4,-104
646242,"Diaz, Jhonathan","Right","FA",0.368777709335633,-8.47116286104376,11.959505110076,0.34496004032854,-9.49070072174072,4.55004405975342,-0.0238176690070924,34,-132
646242,"Diaz, Jhonathan","Left","SI",0.287030590361473,-13.8612961620092,4.71824573589644,0.287198043493619,-14.6554775238037,7.43863534927368,0.000167453132146,84,-134
646242,"Diaz, Jhonathan","Right","SI",0.342620698541297,-13.7066567219221,5.04491055584871,0.333231053439815,-5.51147985458374,5.93445205688477,-0.00938964510148277,34,-142
646242,"Diaz, Jhonathan","Right","SL",0.348738956264446,4.60712854428725,3.10104157606309,0.327571213478659,8.03660106658936,6.79216051101685,-0.0211677427857868,48,92
646242,"Diaz, Jhonathan","Left","SW",0.273954820039958,14.4418300802057,2.55223781808533,0.259876442902619,16.5480270385742,3.06182813644409,-0.0140783771373386,42,90
646242,"Diaz, Jhonathan","Right","SW",0.358813037698813,13.2259356066969,2.99783950870627,0.34324253683125,15.536337852478,2.98341274261475,-0.0155705008675629,44,96
657571,"Ferguson, Caleb","Left","CU",0.294725821548968,11.1900583180514,-11.1145729043267,0.279450544352727,19.7311496734619,-9.58999729156494,-0.0152752771962411,40,100
657571,"Ferguson, Caleb","Right","CU",0.302968278455523,10.4350621291166,-11.2548191575609,0.273783030271794,18.5012607574463,-10.4421062469482,-0.0291852481837294,-42,-106
657571,"Ferguson, Caleb","Left","FA",0.317473175950914,-5.21934581386006,15.4467122036478,0.258492043048652,-14.3790369033813,8.74037647247314,-0.0589811329022615,-62,94
657571,"Ferguson, Caleb","Right","FA",0.350043190385905,-5.59705896815683,15.6930755998334,0.339783508947371,-4.90393590927124,17.1007995605469,-0.010259681438534,-4,-180
657571,"Ferguson, Caleb","Left","FC",0.268610122134286,3.0109493522165,4.31581521089946,0.247259215637135,4.3874979019165,2.67866635322571,-0.0213509064971516,82,0
657571,"Ferguson, Caleb","Right","FC",0.297763031752096,2.63762398888819,3.78518857550985,0.278778902008842,4.97228717803955,2.346843957901,-0.0189841297432539,82,0
657571,"Ferguson, Caleb","Left","SI",0.263970242638292,-14.2364429887292,11.0404971867359,0.238409935756801,-14.9289093017578,8.38404369354248,-0.0255603068814919,64,-106
657571,"Ferguson, Caleb","Right","SI",0.33576146561751,-14.3231524467468,11.3482040882111,0.326429157252096,-4.24071979522705,16.983757019043,-0.00933230836541388,0,180
660825,"Bazardo, Eduard","Left","CU",0.306012574511278,-16.3727667842593,-4.00265100118538,0.282092422263897,-18.7360553741455,-4.92812395095825,-0.0239201522473816,-44,88
660825,"Bazardo, Eduard","Right","CU",0.306223534339059,-15.8537487124538,-3.98597164116464,0.284930012773794,-18.7570400238037,-4.49854469299316,-0.0212935215652651,-44,88
660825,"Bazardo, Eduard","Left","FA",0.370646852089434,8.6239252977593,15.3483323274657,0.350476934292738,17.3762722015381,9.44904899597168,-0.0201699177966956,16,92
660825,"Bazardo, Eduard","Right","FA",0.344678749565284,8.24110183932564,15.6141874790192,0.278274296832233,16.6468315124512,9.00219058990479,-0.0664044527330513,-14,-88
660825,"Bazardo, Eduard","Left","FS",0.374795285727775,13.5693601720473,7.02271792467903,0.351418893544838,13.9489946365356,5.64576101303101,-0.0233763921829374,-24,-96
